Quantil,Halstead Volume,Cyclomatic Complexity (CC),Lines Of Code (LOC),Microsoft Maintainability Index (MI),Maintainability Index (MI) - calculated
0.98205,1272.0,8.0,58.0,87.0,38
0.98206,1272.054832400001,8.0,58.0,87.0,38
0.98207,1272.1655847999978,8.0,58.0,87.0,38
0.98208,1272.5362944000017,8.0,58.0,87.0,38
0.98209,1272.9743787999998,8.0,58.0,87.0,38
0.9821,1273.2185339999994,8.0,58.0,87.0,38
0.98211,1273.4107622000054,8.0,58.0,87.0,38
0.98212,1273.88,8.0,58.0,87.0,38
0.98213,1274.106465,8.0,58.0,87.0,38
0.98214,1274.4166895999992,8.0,58.0,87.0,38
0.98215,1274.541523,8.0,58.0,87.0,38
0.98216,1274.89,8.0,58.0,87.0,38
0.98217,1275.1067874,8.0,58.0,87.0,38
0.98218,1275.1665176000015,8.0,58.0,87.0,38
0.98219,1275.3987251999986,8.0,58.0,87.0,38
0.9822,1275.7996279999973,8.0,58.0,87.0,38
0.98221,1275.94,8.0,58.0,87.0,38
0.98222,1276.3,8.0,58.0,87.0,38
0.98223,1276.566128399999,8.0,58.0,87.0,38
0.98224,1276.9052127999998,8.0,58.0,87.0,38
0.98225,1277.2104349999954,8.0,58.0,87.0,38
0.98226,1277.51,8.0,58.0,87.0,38
0.98227,1277.6293282000006,8.0,58.0,87.0,38
0.98228,1277.87,8.0,58.0,87.0,38
0.98229,1278.0,8.0,58.0,87.0,38
0.9823,1278.3790539999977,8.0,58.0,87.0,38
0.98231,1278.5182111999952,8.0,58.0,87.0,38
0.98232,1278.917785599999,8.0,58.0,87.0,38
0.98233,1279.1489026000002,8.0,58.0,87.0,38
0.98234,1280.0412968000055,8.0,58.0,87.0,38
0.98235,1280.9175070000003,8.0,58.0,87.0,38
0.98236,1281.1215903999994,8.0,58.0,87.0,38
0.98237,1281.29,8.0,58.0,87.0,38
0.98238,1281.5546076000046,8.0,58.0,87.0,38
0.98239,1282.0028706000023,8.0,58.0,87.0,38
0.9824,1282.201296,8.0,58.73279999999795,87.0,38
0.98241,1282.5088457999975,8.0,59.0,87.0,38
0.98242,1282.79,8.0,59.0,87.0,38
0.98243,1282.9,8.0,59.0,87.0,38
0.98244,1283.218568,8.0,59.0,87.0,38
0.98245,1283.34,8.0,59.0,87.0,38
0.98246,1283.35,8.0,59.0,87.0,38
0.98247,1283.6613689999933,8.0,59.0,87.0,38
0.98248,1284.0,8.0,59.0,87.0,38
0.98249,1284.45,8.0,59.0,87.0,38
0.9825,1284.594750000003,8.0,59.0,87.0,38
0.98251,1284.800515200002,8.0,59.0,87.0,38
0.98252,1285.080229599998,8.0,59.0,87.0,38
0.98253,1285.3092795999999,8.0,59.0,87.0,38
0.98254,1285.5362579999876,8.0,59.0,87.0,38
0.98255,1286.1068110000003,8.0,59.0,87.0,38
0.98256,1286.979420800002,8.0,59.0,87.0,38
0.98257,1287.07,8.0,59.0,87.0,38
0.98258,1287.5447367999993,8.0,59.0,87.0,38
0.98259,1288.074329799995,8.0,59.0,87.0,38
0.9826,1288.289776000001,8.0,59.0,87.0,38
0.98261,1288.7652084000001,8.0,59.0,87.0,38
0.98262,1288.79,8.0,59.0,87.0,38
0.98263,1289.4162183999968,8.0,59.0,87.0,38
0.98264,1289.5345391999933,8.0,59.0,87.0,38
0.98265,1290.0407290000012,8.0,59.0,87.0,38
0.98266,1290.54,8.0,59.0,87.0,38
0.98267,1291.2035246000073,8.0,59.0,87.0,38
0.98268,1291.3841183999996,8.0,59.0,87.0,38
0.98269,1291.6074573999927,8.0,59.0,87.0,38
0.9827,1291.9214699999989,8.0,59.0,87.0,38
0.98271,1292.28,8.0,59.0,87.0,38
0.98272,1292.9,8.0,59.0,87.0,38
0.98273,1293.2719059999986,8.0,59.0,87.0,38
0.98274,1293.6004684000002,8.0,59.0,87.0,38
0.98275,1293.67,8.0,59.0,87.0,38
0.98276,1294.13,8.0,59.0,87.0,38
0.98277,1294.3829342000076,8.0,59.0,87.0,38
0.98278,1294.7570319999963,8.0,59.0,87.0,38
0.98279,1294.9199676,8.0,59.0,87.0,38
0.9828,1295.02,8.0,59.0,87.0,38
0.98281,1295.02,8.0,59.0,87.0,38
0.98282,1295.02,8.0,59.0,87.0,38
0.98283,1295.02,8.0,59.0,87.0,38
0.98284,1295.02,8.0,59.0,87.0,38
0.98285,1295.0357769999998,8.0,59.0,87.0,38
0.98286,1295.934777200007,8.0,59.0,87.0,38
0.98287,1296.1372770000057,8.0,59.0,87.0,38
0.98288,1296.9877568000004,8.0,59.0,87.0,38
0.98289,1297.22,8.0,59.0,87.0,38
0.9829,1297.7876980000042,8.0,59.0,87.0,38
0.98291,1298.0478509999991,8.0,59.0,87.0,38
0.98292,1298.11,8.0,59.0,87.0,38
0.98293,1298.3130228,8.0,59.0,87.0,38
0.98294,1298.5404023999988,8.0,59.0,87.0,38
0.98295,1299.5241979999996,8.0,59.0,87.0,38
0.98296,1299.5594623999996,8.0,59.0,87.0,38
0.98297,1299.6920902000002,8.0,59.0,87.0,38
0.98298,1299.8599295999993,8.0,59.0,87.0,38
0.98299,1300.2298564000073,8.0,59.0,87.0,38
0.983,1300.83,8.0,59.0,87.0,38
0.98301,1301.0273050000014,8.0,59.0,87.0,38
0.98302,1301.12,8.0,59.0,87.0,38
0.98303,1301.9604809999976,8.0,59.0,87.0,38
0.98304,1302.465254400002,8.0,59.0,87.0,38
0.98305,1302.61,8.0,59.0,87.0,38
0.98306,1302.732638400004,8.0,59.0,87.0,38
0.98307,1303.578449599999,8.0,59.0,87.0,38
0.98308,1303.87,8.0,59.0,87.0,38
0.98309,1304.0236988000006,8.0,59.0,87.0,38
0.9831,1304.6948040000013,8.0,59.0,87.0,38
0.98311,1305.6579975999996,8.0,59.0,87.0,38
0.98312,1305.97,8.0,59.0,87.0,38
0.98313,1306.05,8.0,59.0,87.0,38
0.98314,1306.4085484000084,8.0,59.0,87.0,38
0.98315,1306.7432010000002,8.0,60.0,87.0,38
0.98316,1306.78,8.0,60.0,87.0,38
0.98317,1306.8802515999864,8.0,60.0,87.0,38
0.98318,1307.271675200005,8.0,60.0,87.0,38
0.98319,1307.9301642000007,8.0,60.0,87.0,38
0.9832,1308.07,8.0,60.0,87.0,38
0.98321,1309.385549800006,8.0,60.0,87.0,38
0.98322,1309.8962411999935,8.0,60.0,87.0,38
0.98323,1310.2306042000005,8.0,60.0,87.0,38
0.98324,1310.322164,8.0,60.0,87.0,38
0.98325,1310.43,8.0,60.0,87.0,38
0.98326,1310.8947888000007,8.0,60.0,87.0,38
0.98327,1311.0486115999972,8.0,60.0,87.0,38
0.98328,1311.1806544000003,8.0,60.0,87.0,38
0.98329,1311.2711565999978,8.0,60.0,87.0,38
0.9833,1311.35,8.0,60.0,87.0,38
0.98331,1311.6574328000006,8.0,60.0,87.0,38
0.98332,1312.4543944000009,8.0,60.0,87.0,38
0.98333,1312.9266972,8.0,60.0,87.0,38
0.98334,1313.2075479999994,8.0,60.0,87.0,38
0.98335,1313.33,8.0,60.0,87.0,38
0.98336,1314.19,8.0,60.0,87.0,38
0.98337,1314.2138626000003,8.0,60.0,87.0,38
0.98338,1314.57,8.0,60.0,87.0,38
0.98339,1314.57,8.0,60.0,87.0,38
0.9834,1314.6253440000035,8.0,60.0,87.0,38
0.98341,1314.89,8.0,60.0,87.0,38
0.98342,1314.9832496,8.0,60.0,87.0,38
0.98343,1315.608011199995,8.0,60.0,87.0,38
0.98344,1315.8939983999983,8.0,60.0,87.0,38
0.98345,1316.03,8.0,60.0,87.0,38
0.98346,1316.2338948000006,8.0,60.0,87.0,38
0.98347,1316.796388199999,8.0,60.0,87.0,38
0.98348,1317.4281680000056,8.0,60.0,87.0,38
0.98349,1317.6969512000005,8.0,60.0,87.0,38
0.9835,1317.7474800000002,8.0,60.0,87.0,38
0.98351,1318.0280527999996,8.0,60.0,87.0,38
0.98352,1318.6742688,8.0,60.0,87.0,38
0.98353,1318.69,8.0,60.0,87.0,38
0.98354,1319.299535199989,8.0,60.0,87.0,38
0.98355,1319.4417360000011,8.0,60.0,87.0,38
0.98356,1320.377937599999,8.0,60.0,87.0,38
0.98357,1321.1388619999966,8.0,60.0,87.0,38
0.98358,1322.0818732000064,8.0,60.0,87.0,38
0.98359,1322.3800764000007,8.0,60.0,87.0,38
0.9836,1323.169152,8.0,60.0,87.0,38
0.98361,1323.5232968000007,8.0,60.0,87.0,38
0.98362,1323.7076512000012,8.0,60.0,87.0,38
0.98363,1323.784151800001,8.0,60.0,87.0,38
0.98364,1323.9597663999978,8.0,60.0,87.0,38
0.98365,1324.3181180000013,8.0,60.0,87.0,38
0.98366,1324.56,8.0,60.0,87.0,38
0.98367,1324.62,8.0,60.0,87.0,38
0.98368,1325.1082464000003,8.0,60.0,87.0,38
0.98369,1325.2907541999994,8.0,60.0,87.0,38
0.9837,1325.6451399999992,8.0,60.0,87.0,38
0.98371,1326.6614619999984,8.0,60.0,87.0,38
0.98372,1327.2977840000005,8.0,60.0,87.0,38
0.98373,1327.5448212,8.0,60.0,87.0,38
0.98374,1327.79,8.0,60.0,87.0,38
0.98375,1327.9865500000108,8.0,60.0,87.0,38
0.98376,1328.5271503999986,8.0,60.0,87.0,38
0.98377,1328.56,8.0,60.0,87.0,38
0.98378,1328.73,8.0,60.0,87.0,38
0.98379,1328.8261140000059,8.0,60.32038000001921,87.0,38
0.9838,1329.3717360000032,8.0,61.0,87.0,38
0.98381,1329.71,8.0,61.0,87.0,38
0.98382,1329.77,8.0,61.0,87.0,38
0.98383,1330.0269083999976,8.0,61.0,87.0,38
0.98384,1330.618188800001,8.0,61.0,87.0,38
0.98385,1331.66,8.0,61.0,87.0,38
0.98386,1331.9581460000002,8.0,61.0,87.0,38
0.98387,1332.5909665999993,8.0,61.0,87.0,38
0.98388,1333.0816591999912,8.0,61.0,87.0,38
0.98389,1333.15,8.0,61.0,87.0,38
0.9839,1333.7745280000008,8.0,61.0,87.0,38
0.98391,1333.9635314,8.0,61.0,87.0,38
0.98392,1334.3968959999968,8.0,61.0,87.0,38
0.98393,1334.5001091999998,8.0,61.0,87.0,38
0.98394,1334.9325436000022,8.0,61.0,87.0,38
0.98395,1335.2523370000004,8.0,61.0,87.0,38
0.98396,1335.8,8.0,61.0,87.0,38
0.98397,1335.81,8.0,61.0,87.0,38
0.98398,1335.81,8.0,61.0,87.0,38
0.98399,1335.99,8.0,61.0,87.0,38
0.984,1336.2817600000033,8.0,61.0,87.0,38
0.98401,1336.4044488000009,8.0,61.0,87.0,38
0.98402,1336.6749776000006,8.0,61.0,87.0,38
0.98403,1336.97,8.0,61.0,87.0,38
0.98404,1337.0540527999983,8.0,61.0,87.0,38
0.98405,1337.32,8.0,61.0,87.0,38
0.98406,1337.735639200001,8.0,61.0,87.0,38
0.98407,1338.0,8.0,61.0,87.0,38
0.98408,1338.6433536000015,8.0,61.0,87.0,38
0.98409,1338.7986792,8.0,61.0,87.0,38
0.9841,1338.87,8.0,61.0,87.0,38
0.98411,1339.2297368000006,8.0,61.0,87.0,38
0.98412,1339.2421248000114,8.0,61.0,87.0,38
0.98413,1339.69,8.0,61.0,87.0,38
0.98414,1339.9245551999973,8.0,61.0,87.0,38
0.98415,1340.25,8.0,61.0,87.0,38
0.98416,1340.2935711999987,8.0,61.0,87.0,38
0.98417,1340.4351836000005,8.0,61.0,87.0,38
0.98418,1340.61,8.0,61.0,87.0,38
0.98419,1341.09,8.0,61.0,87.0,38
0.9842,1342.3189919999986,8.0,61.0,87.0,38
0.98421,1342.39,8.0,61.0,87.0,38
0.98422,1342.69,8.0,61.0,87.0,38
0.98423,1343.19,8.0,61.0,87.0,38
0.98424,1343.364459200006,8.0,61.0,87.0,38
0.98425,1343.7414199999976,8.0,61.0,87.0,38
0.98426,1343.8707516000002,8.0,61.0,87.0,38
0.98427,1344.2023397999994,8.0,61.0,87.0,38
0.98428,1345.3065447999995,8.0,61.0,87.0,38
0.98429,1345.458510400001,8.0,61.0,87.0,38
0.9843,1345.7472299999988,8.0,61.0,87.0,38
0.98431,1346.82,8.0,61.0,87.0,38
0.98432,1347.36,8.0,61.0,87.0,38
0.98433,1347.626305800005,8.0,61.0,87.0,38
0.98434,1347.9754456000019,8.0,61.0,87.0,38
0.98435,1348.4982099999918,8.0,61.0,87.0,38
0.98436,1349.600980000006,8.0,61.0,87.0,38
0.98437,1350.2148559999955,8.0,61.0,87.0,38
0.98438,1350.3885036000001,8.0,61.0,87.0,38
0.98439,1351.2440739999927,8.0,61.0,87.0,38
0.9844,1351.575072000001,8.0,62.0,87.0,37
0.98441,1352.3936247999895,8.640019999991637,62.0,87.0,37
0.98442,1353.0032267999989,9.0,62.0,87.0,37
0.98443,1353.1233168000006,9.0,62.0,87.0,37
0.98444,1353.3215616000002,9.0,62.0,87.0,37
0.98445,1353.457716000001,9.0,62.0,87.0,37
0.98446,1353.7251731999986,9.0,62.0,87.0,37
0.98447,1354.53,9.0,62.0,87.0,37
0.98448,1354.7775008000017,9.0,62.0,87.0,37
0.98449,1355.1623734,9.0,62.0,87.0,37
0.9845,1355.31,9.0,62.0,87.0,37
0.98451,1355.4479991999942,9.0,62.0,87.0,37
0.98452,1355.8,9.0,62.0,87.0,37
0.98453,1355.959732,9.0,62.0,87.0,37
0.98454,1356.02,9.0,62.0,87.0,37
0.98455,1356.02,9.0,62.0,87.0,37
0.98456,1356.7053136000022,9.0,62.0,87.0,37
0.98457,1357.6366385999977,9.0,62.0,87.0,37
0.98458,1358.1904943999987,9.0,62.0,87.0,37
0.98459,1358.58,9.0,62.0,87.0,37
0.9846,1359.4071480000164,9.0,62.0,87.0,37
0.98461,1359.9785304000006,9.0,62.0,87.0,37
0.98462,1360.2120267999999,9.0,62.0,87.0,37
0.98463,1360.9929847999756,9.0,62.0,87.0,37
0.98464,1362.0347039999992,9.0,62.0,87.0,37
0.98465,1362.3987190000003,9.0,62.0,87.0,37
0.98466,1362.41,9.0,62.0,87.0,37
0.98467,1362.7219105999993,9.0,62.0,87.0,37
0.98468,1363.0371047999986,9.0,62.0,87.0,37
0.98469,1363.5968205999884,9.0,62.0,87.0,37
0.9847,1364.37,9.0,62.0,87.0,37
0.98471,1365.0824508000096,9.0,62.0,87.0,37
0.98472,1365.4899600000053,9.0,62.0,87.0,37
0.98473,1365.9081977999983,9.0,62.0,87.0,37
0.98474,1366.1061023999982,9.0,62.0,87.0,37
0.98475,1366.2896899999942,9.0,62.0,87.0,37
0.98476,1366.4226359999998,9.0,62.0,87.0,37
0.98477,1366.6446376000008,9.0,62.0,87.0,37
0.98478,1366.83,9.0,62.0,87.0,37
0.98479,1367.08,9.0,62.0,87.0,37
0.9848,1368.0948959999996,9.0,62.0,87.0,37
0.98481,1368.4046683999948,9.0,62.0,87.0,37
0.98482,1369.435922400001,9.0,62.0,87.0,37
0.98483,1369.6090520000016,9.0,62.0,87.0,37
0.98484,1369.72,9.0,62.0,87.0,37
0.98485,1369.9533019999997,9.0,62.0,87.0,37
0.98486,1370.3545711999852,9.0,62.0,87.0,37
0.98487,1371.39,9.0,62.0,87.0,37
0.98488,1372.0826128000008,9.0,62.0,87.0,37
0.98489,1372.3719663999998,9.0,62.0,87.0,37
0.9849,1373.1,9.0,62.0,87.0,37
0.98491,1373.1320407999995,9.0,62.0,87.0,37
0.98492,1373.657537600005,9.0,62.0,87.0,37
0.98493,1374.4875332000001,9.0,62.0,87.0,37
0.98494,1374.8822292000043,9.0,62.0,87.0,37
0.98495,1375.6725669999933,9.0,62.0,87.0,37
0.98496,1375.77,9.0,63.0,87.0,37
0.98497,1375.9052136000003,9.0,63.0,87.0,37
0.98498,1376.2921779999983,9.0,63.0,87.0,37
0.98499,1376.4972034000007,9.0,63.0,87.0,37
0.985,1377.1903999999818,9.0,63.0,87.0,37
0.98501,1378.4009422000033,9.0,63.0,87.0,37
0.98502,1379.3010744,9.0,63.0,87.0,37
0.98503,1379.5867727999994,9.0,63.0,87.0,37
0.98504,1379.6900592000015,9.0,63.0,87.0,37
0.98505,1379.886942000002,9.0,63.0,87.0,37
0.98506,1380.3971396000013,9.0,63.0,87.0,37
0.98507,1380.5326333999992,9.0,63.0,87.0,37
0.98508,1380.9865159999963,9.0,63.0,87.0,37
0.98509,1381.7992878000014,9.0,63.0,87.0,37
0.9851,1382.06,9.0,63.0,87.0,37
0.98511,1382.3487848000123,9.0,63.0,87.0,37
0.98512,1382.79,9.0,63.0,87.0,37
0.98513,1382.7959185999998,9.0,63.0,87.0,37
0.98514,1383.0598555999984,9.0,63.0,87.0,37
0.98515,1383.2530320000021,9.0,63.0,87.0,37
0.98516,1384.2691951999989,9.0,63.0,87.0,37
0.98517,1384.6353953999976,9.0,63.0,87.0,37
0.98518,1384.9553980000005,9.0,63.0,87.0,37
0.98519,1385.1536944000004,9.0,63.0,87.0,37
0.9852,1385.23,9.0,63.0,87.0,37
0.98521,1385.742309800006,9.0,63.0,87.0,37
0.98522,1385.95,9.0,63.0,87.0,37
0.98523,1386.0,9.0,63.0,87.0,37
0.98524,1386.6710568000003,9.0,63.0,87.0,37
0.98525,1387.0125549999993,9.0,63.0,87.0,37
0.98526,1387.13,9.0,63.0,87.0,37
0.98527,1387.3598601999847,9.0,63.0,87.0,37
0.98528,1388.0194176000005,9.0,63.0,87.0,37
0.98529,1388.2967435999994,9.0,63.0,87.0,37
0.9853,1388.415974000008,9.0,63.0,87.0,37
0.98531,1389.0614010000077,9.0,63.0,87.0,37
0.98532,1389.5496520000004,9.0,63.0,87.0,37
0.98533,1389.8011902,9.0,63.0,87.0,37
0.98534,1390.82,9.0,63.0,87.0,37
0.98535,1390.866788999999,9.0,63.0,87.0,37
0.98536,1391.428368000004,9.0,63.0,87.0,37
0.98537,1391.9890968000004,9.0,63.0,87.0,37
0.98538,1392.2834472,9.0,63.0,87.0,37
0.98539,1392.545827599998,9.0,63.0,87.0,37
0.9854,1393.1083160000073,9.0,63.0,87.0,37
0.98541,1393.5208848000016,9.0,63.0,87.0,37
0.98542,1394.0915335999998,9.0,63.0,87.0,37
0.98543,1394.4488459999993,9.0,63.0,87.0,37
0.98544,1395.0261759999908,9.0,63.0,87.0,37
0.98545,1395.2402980000002,9.0,63.0,87.0,37
0.98546,1395.3962788000156,9.0,63.0,87.0,37
0.98547,1395.95,9.0,63.0,87.0,37
0.98548,1396.0948208000034,9.0,63.0,87.0,37
0.98549,1396.645245599991,9.0,63.0,87.0,37
0.9855,1397.15,9.0,63.0,87.0,37
0.98551,1397.3623237999998,9.0,63.0,87.0,37
0.98552,1397.4885743999998,9.0,63.0,87.0,37
0.98553,1398.66,9.0,63.0,87.0,37
0.98554,1398.732937199996,9.0,63.0,87.0,37
0.98555,1399.0811880000006,9.0,63.0,87.0,37
0.98556,1399.3674447999995,9.0,63.0,87.0,37
0.98557,1399.732061999988,9.0,63.0,87.0,37
0.98558,1399.98,9.0,63.0,87.0,37
0.98559,1400.1049990000001,9.0,63.0,87.0,37
0.9856,1401.4465119999984,9.0,64.0,87.0,37
0.98561,1401.7996247999836,9.0,64.0,87.0,37
0.98562,1402.4015812000143,9.0,64.0,87.0,37
0.98563,1402.9538442000037,9.0,64.0,87.0,37
0.98564,1403.6851456000004,9.0,64.0,87.0,37
0.98565,1404.19,9.0,64.0,87.0,37
0.98566,1404.7336063999962,9.0,64.0,87.0,37
0.98567,1405.02,9.0,64.0,87.0,37
0.98568,1405.1927584000002,9.0,64.0,87.0,37
0.98569,1405.68,9.0,64.0,87.0,37
0.9857,1405.92,9.0,64.0,87.0,37
0.98571,1406.74,9.0,64.0,87.0,37
0.98572,1407.7368048000017,9.0,64.0,87.0,37
0.98573,1408.0185637999934,9.0,64.0,87.0,37
0.98574,1408.34,9.0,64.0,87.0,37
0.98575,1409.0714150000033,9.0,64.0,87.0,37
0.98576,1409.248735999999,9.0,64.0,87.0,37
0.98577,1409.55,9.0,64.0,87.0,37
0.98578,1409.8872435999995,9.0,64.0,87.0,37
0.98579,1410.0685752000006,9.0,64.0,87.0,37
0.9858,1410.3577960000027,9.0,64.0,87.0,37
0.98581,1410.6449082000001,9.0,64.0,87.0,37
0.98582,1411.0637523999999,9.0,64.0,87.0,37
0.98583,1411.205523199998,9.0,64.0,87.0,37
0.98584,1411.7773152000038,9.0,64.0,87.0,37
0.98585,1411.95,9.0,64.0,87.0,37
0.98586,1412.352768000001,9.0,64.0,87.0,37
0.98587,1413.4266531999986,9.0,64.0,87.0,37
0.98588,1413.79,9.0,64.0,87.0,37
0.98589,1413.99,9.0,64.0,87.0,37
0.9859,1415.1106440000044,9.0,64.0,87.0,37
0.98591,1415.55,9.0,64.0,87.0,37
0.98592,1415.76,9.0,64.0,87.0,37
0.98593,1415.7829892000002,9.0,64.0,87.0,37
0.98594,1416.4151556000015,9.0,64.0,87.0,37
0.98595,1416.6268420000008,9.0,64.0,87.0,37
0.98596,1417.4163471999998,9.0,64.0,87.0,37
0.98597,1417.4640468000005,9.0,64.0,87.0,37
0.98598,1418.3252031999873,9.0,64.0,87.0,37
0.98599,1418.6845756000002,9.0,64.0,87.0,37
0.986,1418.8918799999994,9.0,64.0,87.0,37
0.98601,1419.6667747999973,9.0,64.0,87.0,37
0.98602,1420.1705532000005,9.0,64.0,87.0,37
0.98603,1420.2844979999936,9.0,64.0,87.0,37
0.98604,1421.8562200000003,9.0,64.0,87.0,37
0.98605,1422.232729000002,9.0,64.0,87.0,37
0.98606,1422.5828224000054,9.0,64.0,87.0,37
0.98607,1423.790687800006,9.0,64.0,87.0,37
0.98608,1424.17,9.0,64.0,87.0,37
0.98609,1424.5902214000116,9.0,64.0,87.0,37
0.9861,1425.1571959999965,9.0,64.0,87.0,37
0.98611,1425.8976844000113,9.0,64.0,87.0,37
0.98612,1426.9807368000027,9.0,64.65064000000712,87.0,37
0.98613,1427.21,9.0,65.0,87.0,37
0.98614,1427.5955195999977,9.0,65.0,87.0,37
0.98615,1428.17,9.0,65.0,87.0,37
0.98616,1428.5969360000056,9.0,65.0,87.0,37
0.98617,1428.7793348,9.0,65.0,87.0,37
0.98618,1428.8713927999993,9.0,65.0,87.0,37
0.98619,1429.06,9.0,65.0,87.0,37
0.9862,1429.6379439999791,9.0,65.0,87.0,37
0.98621,1431.4219620000035,9.0,65.0,87.0,37
0.98622,1431.642426,9.0,65.0,87.0,37
0.98623,1432.08,9.0,65.0,87.0,37
0.98624,1432.553711999995,9.0,65.0,87.0,37
0.98625,1432.8157999999983,9.0,65.0,87.0,37
0.98626,1433.0800716,9.0,65.0,87.0,37
0.98627,1434.0431095999968,9.0,65.0,87.0,37
0.98628,1435.027620800007,9.0,65.0,87.0,37
0.98629,1435.1012842000011,9.0,65.0,87.0,37
0.9863,1435.45,9.0,65.0,87.0,37
0.98631,1435.6303639999999,9.0,65.0,87.0,37
0.98632,1436.2687599999908,9.0,65.0,87.0,37
0.98633,1436.64,9.0,65.0,87.0,37
0.98634,1437.0537176000053,9.0,65.0,87.0,37
0.98635,1438.0691960000013,9.0,65.0,87.0,37
0.98636,1438.56037599999,9.0,65.0,87.0,37
0.98637,1438.798491199999,9.0,65.0,87.0,37
0.98638,1438.954041200002,9.0,65.0,87.0,37
0.98639,1439.3575758,9.0,65.0,87.0,37
0.9864,1440.2247839999998,9.0,65.0,87.0,37
0.98641,1440.8764481999967,9.0,65.0,87.0,37
0.98642,1441.2454724,9.0,65.0,87.0,37
0.98643,1441.3391506000007,9.0,65.0,87.0,37
0.98644,1441.6181048000033,9.0,65.0,87.0,37
0.98645,1442.4287710000142,9.0,65.0,87.0,37
0.98646,1442.874010799999,9.0,65.0,87.0,37
0.98647,1443.211800399999,9.0,65.0,87.0,37
0.98648,1444.48,9.0,65.0,87.0,37
0.98649,1444.7970943999987,9.0,65.0,87.0,37
0.9865,1445.2728400000055,9.0,65.0,87.0,37
0.98651,1445.4807842000016,9.0,65.0,87.0,37
0.98652,1445.64,9.0,65.0,87.0,37
0.98653,1446.1755960000005,9.0,65.0,87.0,37
0.98654,1446.8982351999998,9.0,65.0,87.0,37
0.98655,1447.1235110000036,9.0,65.0,87.0,37
0.98656,1447.1392928000005,9.0,65.0,87.0,37
0.98657,1447.5699107999994,9.0,65.0,87.0,37
0.98658,1448.4559971999972,9.0,65.0,87.0,37
0.98659,1449.1657147999977,9.0,65.0,87.0,37
0.9866,1449.5998559999955,9.0,65.0,87.0,37
0.98661,1449.8383894000003,9.0,65.0,87.0,37
0.98662,1449.93,9.0,65.0,87.0,37
0.98663,1451.3489271999965,9.0,65.0,87.0,37
0.98664,1452.1622783999937,9.0,65.0,87.0,37
0.98665,1452.7300650000004,9.0,65.0,87.0,37
0.98666,1452.8145808000002,9.0,65.0,87.0,37
0.98667,1453.0555479999991,9.0,66.0,87.0,36
0.98668,1453.912101600004,9.0,66.0,87.0,36
0.98669,1454.18,9.0,66.0,87.0,36
0.9867,1454.833832000004,9.0,66.0,87.0,36
0.98671,1454.918062,9.0,66.0,87.0,36
0.98672,1455.129836799998,9.0,66.0,87.0,36
0.98673,1456.072117999996,9.0,66.0,87.0,36
0.98674,1456.9781119999918,9.0,66.0,87.0,36
0.98675,1457.4403550000004,9.0,66.0,87.0,36
0.98676,1457.6996719999995,9.0,66.0,87.0,36
0.98677,1457.83,9.0,66.0,87.0,36
0.98678,1458.225558400003,9.0,66.0,87.0,36
0.98679,1458.6743655999971,9.0,66.0,87.0,36
0.9868,1458.8524400000042,9.0,66.0,87.0,36
0.98681,1460.1300511999987,9.0,66.0,87.0,36
0.98682,1460.402697200006,9.0,66.0,87.0,36
0.98683,1461.1087409999925,9.0,66.0,87.0,36
0.98684,1461.74,9.0,66.0,87.0,36
0.98685,1462.5083669999983,9.0,66.0,87.0,36
0.98686,1462.6877351999995,9.0,66.0,87.0,36
0.98687,1463.5184280000021,9.0,66.0,87.0,36
0.98688,1463.771072000001,9.0,66.0,87.0,36
0.98689,1464.25,9.0,66.0,87.0,36
0.9869,1464.5418139999979,9.0,66.0,87.0,36
0.98691,1464.9044502000002,9.0,66.0,87.0,36
0.98692,1465.01,9.0,66.0,87.0,36
0.98693,1465.1871460000002,9.0,66.0,87.0,36
0.98694,1465.6599864000227,9.0,66.0,87.0,36
0.98695,1466.4199579999997,9.0,66.0,87.0,36
0.98696,1466.6431135999946,9.0,66.0,87.0,36
0.98697,1467.75,9.0,66.0,87.0,36
0.98698,1468.2686268,9.0,66.0,87.0,36
0.98699,1468.29,9.0,66.0,87.0,36
0.987,1469.6021399999838,9.0,66.0,87.0,36
0.98701,1470.23,9.0,66.0,87.0,36
0.98702,1470.2912792,9.0,66.0,87.0,36
0.98703,1470.4160366000003,9.0,66.0,87.0,36
0.98704,1471.535452800009,9.0,66.0,87.0,36
0.98705,1472.69,9.0,66.0,87.0,36
0.98706,1472.9953988000002,9.0,66.0,87.0,36
0.98707,1473.18,9.0,66.0,87.0,36
0.98708,1474.233951999998,9.0,66.0,87.0,36
0.98709,1474.6209788000006,9.0,66.0,87.0,36
0.9871,1475.5870880000014,9.0,66.0,87.0,36
0.98711,1475.9825651999981,9.0,66.0,87.0,36
0.98712,1476.21,9.0,66.0,87.0,36
0.98713,1476.6323585999999,9.0,66.0,87.0,36
0.98714,1477.07,9.0,66.0,87.0,36
0.98715,1477.152869000001,9.0,66.0,87.0,36
0.98716,1479.9128071999996,9.0,66.0,87.0,36
0.98717,1480.14,9.0,66.0,87.0,36
0.98718,1480.57,9.0,66.0,87.0,36
0.98719,1480.8744553999993,9.0,66.0,87.0,36
0.9872,1481.3,9.0,66.0,87.0,36
0.98721,1481.4356536000057,9.0,66.0,87.0,36
0.98722,1481.8088711999974,9.0,66.60483999998542,87.0,36
0.98723,1482.254931399996,9.0,67.0,87.0,36
0.98724,1482.9505024000002,9.0,67.0,87.0,36
